"station_id","station_name","station_address","lat","lon"
"74DA38F20D64","高雄市市立圓富國中","高雄市立圓富國民中學 高雄市旗山區圓富里旗甲路二段609號","22.928","120.501"
"74DA38F20D66","高雄市市立旗山國中","高雄市立旗山國民中學 高雄市旗山區大德里中學路42號","22.881","120.48"
"74DA38F20D68","高雄市市立一甲國中","高雄市立一甲國民中學 高雄市路竹區甲南里一甲路111號","22.868","120.272"
"74DA38F20DEE","高雄市市立美濃國小","高雄市美濃國小 高雄市美濃區泰安里第五鄰永安路190號","22.9","120.542"
"74DA38F20DF8","新竹縣縣立太平國小","[306]新竹縣關西鎮東平里五鄰27號","24.826","121.119"
"74DA38F20DFA","新竹縣縣立寶石國小","[305]新竹縣新埔鎮寶石里九鄰關埔路內立段672號","24.816","121.078"
"74DA38F20DE8","高雄市市立東門國小","高雄市東門國小 高雄市美濃區民族路36巷2號","22.899","120.553"
"74DA38F20E10","新竹縣縣立竹東國小","[310]新竹縣竹東鎮康寧街1號","24.735","121.088"
"74DA38F20E14","新竹縣縣立關西國小","[306]新竹縣關西鎮西安里中山路126號","24.791","121.174"
"74DA38F20E1A","高雄市市立桃源國中","高雄市立桃源國民中學 高雄市桃源區勤和里南橫公路三段201號","23.178","120.781"
"74DA38F20E48","宜蘭縣縣立大隱國小","[264]宜蘭縣員山鄉湖東村蜊埤路55號","24.747","121.69"
"74DA38F20E4A","宜蘭縣縣立萬富國小","[266]宜蘭縣三星鄉萬富村健富路一段309號","24.679","121.688"
"74DA38F20E4E","宜蘭縣縣立武塔國小","[266]宜蘭縣三星鄉大隱中路347號","24.668","121.713"
"74DA38F20E50","宜蘭縣縣立碧候國小","[272]宜蘭縣南澳鄉碧候村自覺巷38號","24.474","121.785"
"74DA38F20E5A","宜蘭縣縣立四季國小","[267]宜蘭縣大同鄉四季村和勳巷1號","24.488","121.426"
"74DA38F20E5E","苗栗縣縣立溪洲國小","[356]苗栗縣後龍鎮溪洲里87之3號","24.62","120.777"
"74DA38F20E62","苗栗縣縣立大山國小","[356]苗栗縣後龍鎮灣寶里7鄰109號","24.645","120.809"
"74DA38F20EEE","屏東縣縣立萬巒國中","[923]屏東縣萬巒鄉萬和村褒忠路5號","22.571","120.573"
"74DA38F20EF0","屏東縣縣立光春國中","[920]屏東縣潮州鎮光春路290號","22.534","120.539"
"74DA38F20EF4","屏東縣縣立新埤國中","[925]屏東縣新埤鄉建功路190號","22.483","120.565"
"74DA38F20F04","高雄市市立小港國小","高雄市小港國小 高雄市小港區平和路1號","22.561","120.336"
"74DA38F20F10","高雄市市立吉東國小","高雄市吉東國小 高雄市美濃區吉東里吉頂19號","22.853","120.546"
"08BEAC0A0328","臺南市市立善糖國小","臺南市善化區溪美里245號","23.15327802","120.2885613"
"08BEAC0A0332","嘉義縣縣立柳溝國小","嘉義縣溪口鄉柳溝村南靖厝5號","23.57717224","120.4143791"
"74DA38F211AC","市立天母國小","臺北市士林區天玉里天玉街12號","25.138","121.505"
"08BEAC0A0662","雲林縣縣立崙背國中","雲林縣崙背鄉大成路九一號","23.757","120.349"
"08BEAC0A0802","臺南市市立小新國小","臺南市善化區小新里97之3號","23.125","120.311"
"74DA38F20FC6","高雄市市立忠孝國小","高雄市忠孝國小 高雄市鳳山區新富路630號","22.617","120.349"
"74DA38F20FCA","高雄市市立三民國小","高雄市三民國小 高雄市三民區建國三路216號","22.636","120.291"
"74DA38F20FD8","澎湖縣縣立吉貝國小","[884]澎湖縣白沙鄉吉貝村8號","23.741","119.614"
"74DA38F20FC8","高雄市市立鼎金國小","高雄市鼎金國小 高雄市三民區鼎山街375號","22.656","120.321"
"74DA38F20FE0","屏東縣縣立萬隆國小","[925]屏東縣新埤鄉萬隆村中山路126號","22.507","120.587"
"74DA38F20FE2","高雄市市立深水國小","高雄市深水國小 高雄市燕巢區深水里深中路2號","22.777","120.405"
"74DA38F20FE4","高雄市市立崇德國小","高雄市崇德國小 高雄市田寮區崇德里崇德路101號","22.877","120.379"
"74DA38F21010","高雄市市立一甲國小","高雄市一甲國小 高雄市路竹區甲南里大智路43號","22.875","120.269"
"74DA38F21094","市立劍潭國小","臺北市士林區明勝里通河街16號","25.075","121.519"
"74DA38F21090","市立百齡國小","臺北市士林區福中里福港街205號","25.086","121.518"
"74DA38F210A4","市立富安國小","臺北市士林區富洲里延平北路8段135號","25.105","121.482"
"74DA38F210C6","屏東縣縣立玉田國小","[905]屏東縣里港鄉玉田村八德路91號","22.773","120.49"
"74DA38F210C8","屏東縣縣立塔樓國小","[905]屏東縣里港鄉塔樓村塔樓路21之3號","22.765","120.483"
"08BEAC0A03A8","臺中市立大雅國中","臺中市大雅區大雅里20鄰學府路280號","24.224","120.651"
"74DA38F210E4","高雄市市立那瑪夏國中","高雄市立那瑪夏國民中學 高雄市那瑪夏區瑪雅里平和巷171號","23.24","120.696"
"08BEAC0A0486","桃園市市立自強國中","桃園市中壢區榮民路80號","24.97058499","121.2578816"
"08BEAC0A0498","雲林縣縣立潮厝國小","雲林縣褒忠鄉潮厝村九六號","23.72087717","120.3384286"
"08BEAC0A04AE","臺南市市立永信國小","臺南市永康區復華7街166號","23.24726992","120.3697958"
"08BEAC0A043A","桃園市市立信義國小","桃園市中壢區信義里成都路55號","24.951","121.232"
"08BEAC252C26","花蓮縣縣立宜昌國小(2020)",,"23.971","121.586"
"74DA38F7C260","新北市泰山國中",,"25.065","121.425"
"08BEAC0A0536","臺南市市立麻豆國小","臺南市麻豆區東角里文昌路18號","23.18594305","120.2534818"
"74DA38F21142","高雄市成功特殊教育學校","成功特殊教育學校","22.605","120.302"
"74DA38F21156","高雄市市立田寮國中","高雄市立田寮國民中學 高雄市田寮區南安里崗安路48號","22.862","120.36"
"74DA38F21164","台東縣縣立關山國中","[956]臺東縣關山鎮崁頂路22號","23.045","121.159"
"74DA38F21154","高雄市市立誠正國小","高雄市誠正國小 高雄市鳳山區黃埔新村國校巷78號","22.616","120.364"
"74DA38F21056","台東縣縣立豐榮國小","[950]臺東縣臺東市中華路二段154巷150號","22.747","121.136"
"08BEAC0A0660","雲林縣縣立宏仁國小","雲林縣水林鄉灣東村宏仁路三十號","23.604","120.241"
"08BEAC0A0576","臺南市市立安慶國小","臺南市安南區安中路一段703巷80號","23.040813","120.192245"
"08BEAC0A062C","雲林縣縣立鎮西國小","雲林縣斗六市中和里西平路三號","23.707","120.538"
"74DA38F7C3DE","新北市中正國小","N/A","24.972","121.537"
"08BEAC0A060E","桃園市市立錦興國小","桃園市蘆竹區南竹路一段100號","25.046729913","121.289672367"
"08BEAC0A0650","臺南市市立進學國小","臺南市中西區南寧街47號","22.9848253603","120.203317031"
"08BEAC0A069C","雲林縣縣立虎尾國小","雲林縣虎尾鎮明正路八八號","23.71365542","120.4315878"
"08BEAC0A0618","臺南市市立復興國中","臺南市東區裕文路62號","22.975","120.241"
"74DA38F7C56C","新北市中信國小","N/A","25.056","121.448"
"74DA38F7C5C4","市立忠孝國小","臺北市中正區梅花里忠孝東路2段101號","25.043","121.53"
"74DA38F20E92","新竹縣縣立錦屏國小","[313]新竹縣尖石鄉錦屏村十鄰116號","24.68","121.246"
"08BEAC0A07A4","桃園市市立觀音國小","桃園市觀音區觀音里四鄰文化路2號","25.03522523","121.0825945"
"08BEAC0A07C8","嘉義縣縣立灣潭國小","嘉義縣中埔鄉灣潭村下庄1之1號","23.42742063","120.5562522"
"08BEAC0A07D2","桃園市市立南崁國小","桃園市蘆竹區羊稠里吉林路160號","25.04983253","121.3009644"
"74DA38F20E80","苗栗縣縣立華興國小","[364]苗栗縣大湖鄉富興村水尾2號","24.443","120.874"
"08BEAC0A0882","桃園市市立中壢國中","桃園市平鎮區延平路一段115號","24.95050077","121.2191201"
"74DA38F20E26","高雄市市立湖內國中","高雄市立湖內國民中學 高雄市湖內區中山路二段63號","22.907","120.227"
"74DA38C7D628","新竹市立龍山國小","[300]新竹市東區光復路一段574號","24.79","121.007"
"08BEAC252D1A","EPA備品(2020)",,"25.043","121.512"
"08BEAC252D08","EPA備品(2020)",,"25.043","121.512"
"08BEAC252D0E","EPA備品(2020)",,"25.043","121.512"
"08BEAC245DBA","嘉義市市立南興國中(2020)",,"23.468","120.461"
"08BEAC245C30","新竹市立民富國小(2020)",,"24.808","120.96"
"08BEAC245CB2","新竹市立竹蓮國小(2020)",,"25.062","121.451"
"08BEAC245C72","新竹市立建功國小(2020)",,"24.8","120.999"
"08BEAC245EA4","新竹縣縣立花園國小(2020)",,"24.648","121.151"
"08BEAC252CF6","新竹縣縣立瑞興國小(2020)",,"24.911","121.009"
"08BEAC2528EE","新竹縣縣立石光國小(2020)",,"24.813","121.128"
"08BEAC245B48","新竹縣縣立關西國中(2020)",,"24.798","121.173"
"08BEAC2529A8","花蓮縣縣立佳民國小(2020)",,"24.053","121.599"
"08BEAC245EE0","花蓮縣縣立北埔國小(2020)",,"24.032","121.605"
"08BEAC252B4C","宜蘭縣縣立四季國小(2020)",,"24.488","121.426"
"08BEAC252930","宜蘭縣縣立大福國小(2020)",,"24.802","121.814"
"08BEAC245E16","宜蘭縣縣立新南國小(2020)",,"24.722","121.799"
"08BEAC0A0478","桃園市市立樂善國小","桃園市龜山區樂善里11鄰樂安街71號","25.052","121.383"
"08BEAC245B64","高雄市市立陽明國小(2020)",,"22.645862","120.3356102"
"08BEAC245C10","高雄市市立河濱國小(2020)",,"22.6340374","120.2876089"
"08BEAC245B14","高雄市市立河堤國小(2020)",,"22.6633765","120.3147641"
"08BEAC245BC4","高雄市市立東光國小(2020)",,"22.648689","120.3389918"
"08BEAC245C1C","高雄市市立光武國小(2020)",,"22.6391324","120.3343446"
"08BEAC245C3E","高雄市市立民族國小(2020)",,"22.6433398","120.320907"
"08BEAC245C20","高雄市市立獅湖國小(2020)",,"22.6728053","120.3224585"
"08BEAC245B84","高雄市市立博愛國小(2020)",,"22.6440149","120.3136156"
"08BEAC245C32","高雄市市立正興國小(2020)",,"22.6460304","120.3268726"
"08BEAC245C5C","高雄市市立十全國小(2020)",,"22.6469384","120.298399"
"08BEAC245C22","高雄市市立愛國國小(2020)",,"22.6456683","120.3076092"
"08BEAC245C6E","高雄市市立鼎金國小(2020)",,"22.6563759","120.3215668"
"08BEAC245C3C","高雄市市立三民國小(2020)",,"22.6370723","120.2910329"
"08BEAC245C76","高雄市市立三民國中(2020)",,"22.6465015","120.3071181"
"08BEAC245B32","高雄市市立正興國中(2020)",,"22.6442908","120.3202943"
"08BEAC245BC6","高雄市市立民族國中(2020)",,"22.6401165","120.333085"
"08BEAC245B78","高雄市市立陽明國中(2020)",,"22.6438665","120.3405291"
"08BEAC245B3C","高雄市市立鼎金國中(2020)",,"22.6549371","120.3213808"
"08BEAC245BDC","高雄市市立嘉誠國小(2020)",,"22.748683","120.3804228"
"08BEAC245B7E","高雄市市立大社國小(2020)",,"22.7303663","120.3458307"
"08BEAC245CDC","高雄市市立觀音國小(2020)",,"22.723","120.355"
"08BEAC245C2A","高雄市市立大社國中(2020)",,"22.7292129","120.3569815"
"08BEAC245BE0","高雄市市立大寮國小(2020)",,"22.5907296","120.4164449"
"08BEAC245B8E","高雄市市立中庄國小(2020)",,"22.6347497","120.3975644"
"08BEAC245BE4","高雄市市立溪寮國小(2020)",,"22.6304988","120.4205589"
"08BEAC245C60","高雄市市立昭明國小(2020)",,"22.5420329","120.4087741"
"08BEAC245C6C","高雄市市立潮寮國小(2020)",,"22.5649486","120.4249374"
"08BEAC245C88","高雄市市立忠義國小(2020)",,"22.6163369","120.384137"
"08BEAC245B86","高雄市市立永芳國小(2020)",,"22.6057177","120.3949006"
"08BEAC245B82","高雄市市立翁園國小(2020)",,"22.6226804","120.4073284"
"08BEAC245B8A","高雄市市立山頂國小(2020)",,"22.6074201","120.3890244"
"08BEAC245BBC","高雄市市立大寮國中(2020)",,"22.603023","120.392837"
"08BEAC245B2E","高雄市市立中庄國中(2020)",,"22.6364473","120.4010948"
"08BEAC245B72","高雄市市立潮寮國中(2020)",,"22.5640467","120.4245553"
"08BEAC245B36","高雄市市立龍目國小(2020)",,"22.688642","120.4086391"
"08BEAC245B38","高雄市市立興田國小(2020)",,"22.7407723","120.4460026"
"08BEAC245B3A","高雄市市立小坪國小(2020)",,"22.6817728","120.4125816"
"08BEAC245B3E","高雄市市立水寮國小(2020)",,"22.6681429","120.4074293"
"08BEAC245AE2","高雄市市立大樹國小(2020)",,"22.6881327","120.4344131"
"08BEAC245BAC","高雄市市立姑山國小(2020)",,"22.7088699","120.4381834"
"08BEAC245AE4","高雄市市立九曲國小(2020)",,"22.6559746","120.4233958"
"08BEAC245BB2","高雄市市立溪埔國小(2020)",,"22.7229212","120.4429677"
"08BEAC245BB4","高雄市市立大樹國中(2020)",,"22.6572509","120.4228963"
"08BEAC245B30","高雄市市立溪埔國中(2020)",,"22.7193987","120.4430104"
"08BEAC245C66","高雄市市立後庄國小(2020)",,"22.637744","120.3891956"
"08BEAC245C6A","高雄市市立漢民國小(2020)",,"22.5659028","120.3591621"
"08BEAC245C5A","高雄市市立港和國小(2020)",,"22.5680941","120.3372446"
"08BEAC245CE2","高雄市市立華山國小(2020)",,"22.5673865","120.3657753"
"08BEAC245CB8","高雄市市立鳳林國小(2020)",,"22.5264269","120.3428097"
"08BEAC245CC8","高雄市市立青山國小(2020)",,"22.5727943","120.3605926"
"08BEAC245CC4","高雄市市立太平國小(2020)",,"22.571","120.371"
"08BEAC245CCA","高雄市市立鳳鳴國小(2020)",,"22.5150041","120.3576157"
"08BEAC245CA4","高雄市市立坪頂國小(2020)",,"22.5609299","120.3916588"
"08BEAC245CA6","高雄市市立二苓國小(2020)",,"22.56408554","120.3532052"
"08BEAC245CCE","高雄市市立桂林國小(2020)",,"22.5825273","120.3499117"
"08BEAC245CCC","高雄市市立小港國小(2020)",,"22.5610965","120.3352842"
"08BEAC245CC6","高雄市市立明義國小(2020)",,"22.5830967","120.3669563"
"08BEAC245C9C","高雄市市立鳳陽國小(2020)",,"22.5614016","120.369911"
"08BEAC245C92","高雄市市立小港國中(2020)",,"22.566193","120.3380444"
"08BEAC245C16","高雄市市立中山國中(2020)",,"22.566","120.356"
"08BEAC245BEA","高雄市市立明義國中(2020)",,"22.5823122","120.3686076"
"08BEAC245BCE","高雄市市立鳳林國中(2020)",,"22.5215761","120.3483537"
"08BEAC245BC2","高雄市市立灣內國小(2020)",,"22.683","120.357"
"08BEAC245C1A","高雄市市立八卦國小(2020)",,"22.689018","120.3331695"
"08BEAC245BF4","高雄市市立烏林國小(2020)",,"22.6979106","120.3731883"
"08BEAC245C12","高雄市市立仁武國小(2020)",,"22.7012292","120.3490898"
"08BEAC245C06","高雄市市立竹後國小(2020)",,"22.7103668","120.3342854"
"08BEAC245B9E","高雄市市立登發國小(2020)",,"22.6796705","120.3540167"
"08BEAC245BE2","高雄市市立大灣國中(2020)",,"22.676115","120.3421677"
"08BEAC245B9A","高雄市市立仁武高中(2020)",,"22.7026333","120.3562432"
"08BEAC245BD8","高雄市仁武特殊教育學校(2020)",,"22.6835673","120.3460913"
"08BEAC245B98","高雄市市立溝坪國小(2020)",,"22.9933386","120.5011577"
"08BEAC245B96","高雄市市立金竹國小(2020)",,"23.0091625","120.5143064"
"08BEAC245B12","高雄市市立景義國小(2020)",,"22.9561512","120.4940365"
"08BEAC245B24","高雄市市立木柵國小(2020)",,"22.9755876","120.4678688"
"08BEAC245ADA","高雄市市立西門國小(2020)",,"22.9200628","120.4304827"
"08BEAC245C18","高雄市市立內門國小(2020)",,"22.9393039","120.4608607"
"08BEAC245B06","高雄市市立觀亭國小(2020)",,"22.9174058","120.4533055"
"08BEAC245BDA","高雄市市立內門國中(2020)",,"22.9219067","120.453494"
"08BEAC245F08","高雄市市立新威國小(2020)",,"22.8979735","120.6273456"
"08BEAC245E58","高雄市市立寶來國小(2020)",,"23.1089012","120.7009215"
"08BEAC252876","高雄市市立龍興國小(2020)",,"22.9935693","120.6448576"
"08BEAC245F78","高雄市市立新發國小(2020)",,"23.031921","120.6624133"
"08BEAC245E26","高雄市市立荖濃國小(2020)",,"23.0731681","120.6723209"
"08BEAC245F5C","高雄市市立六龜國小(2020)",,"22.9962623","120.6343319"
"08BEAC245EF0","高雄市市立寶來國中(2020)",,"23.1094115","120.7035345"
"08BEAC245E1E","高雄市市立六龜高中(2020)",,"22.9933422","120.6350063"
"08BEAC245F06","高雄市市立新光國小(2020)",,"22.6793914","120.3040572"
"08BEAC245F76","高雄市市立福山國小(2020)",,"22.683","120.317"
"08BEAC245F6C","高雄市市立文府國小(2020)",,"22.6920489","120.3150112"
"08BEAC245F0C","高雄市市立屏山國小(2020)",,"22.6943324","120.3015195"
"08BEAC245EFA","高雄市市立永清國小(2020)",,"22.6746823","120.2887982"
"08BEAC252A88","高雄市市立新上國小(2020)",,"22.6568779","120.3106517"
"08BEAC245E2C","高雄市市立新莊國小(2020)",,"22.6700833","120.3093921"
"08BEAC245FF8","高雄市市立新民國小(2020)",,"22.6765363","120.3136243"
"08BEAC246004","高雄市市立明德國小(2020)",,"22.6881978","120.2902751"
"08BEAC245DD0","高雄市市立勝利國小(2020)",,"22.6723229","120.295326"
"08BEAC245FF4","高雄市市立左營國小(2020)",,"22.690837","120.2932775"
"08BEAC245FE4","高雄市市立舊城國小(2020)",,"22.6835125","120.2929225"
"08BEAC2528F0","高雄市市立大義國中(2020)",,"22.6748773","120.2925385"
"08BEAC245FAC","高雄市市立文府國中(2020)",,"22.6919211","120.3164503"
"08BEAC2528E4","高雄市市立左營國中(2020)",,"22.6790953","120.3065815"
"08BEAC2528DA","高雄市市立立德國中(2020)",,"22.6898397","120.2912434"
"08BEAC252AA0","高雄市市立福山國中(2020)",,"22.6811422","120.3146997"
"08BEAC245D4A","高雄市市立龍華國中(2020)",,"22.6582717","120.3087043"
"08BEAC245D2A","高雄市市立新港國小(2020)",,"22.8215494","120.2088984"
"08BEAC2528D8","高雄市市立永安國小(2020)",,"22.8150756","120.2250882"
"08BEAC245D66","高雄市市立維新國小(2020)",,"22.8040115","120.2476489"
"08BEAC245D26","高雄市市立永安國中(2020)",,"22.8231717","120.240145"
"08BEAC245D12","高雄市市立崇德國小(2020)",,"22.8779686","120.3794227"
"09BEAC245F9A","高雄市市立新興國小(2020)",,"22.626","120.304"
"08BEAC245F48","高雄市市立田寮國中(2020)",,"22.86293","120.3606947"
"08BEAC245FDA","高雄市市立小林國小(2020)",,"23.1484245","120.6326368"
"08BEAC245F94","高雄市市立寶隆國小(2020)",,"23.0493563","120.5553413"
"08BEAC245F7A","高雄市市立甲仙國小(2020)",,"23.0813426","120.5890386"
"08BEAC245F30","高雄市市立甲仙國中(2020)",,"23.0811963","120.5919584"
"08BEAC245F4E","高雄市市立集來國小(2020)",,"23.0222975","120.561539"
"08BEAC245F42","高雄市市立杉林國小(2020)",,"22.9979671","120.5477765"
"08BEAC245F8A","高雄市市立月美國小(2020)",,"22.9584137","120.5356573"
"08BEAC245D9E","高雄市市立上平國小(2020)",,"22.9770439","120.5439956"
"08BEAC245F1A","高雄市市立新庄國小(2020)",,"22.9890964","120.5598162"
"08BEAC245FA6","高雄市市立民族大愛國小(2020)",,"22.9649149","120.5394869"
"08BEAC2529F0","高雄市市立杉林國中(2020)",,"22.9685447","120.5408658"
"08BEAC2529EA","高雄市市立民權國小(2020)",,"23.2484978","120.7027673"
"08BEAC245D80","高雄市市立民生國小(2020)",,"23.2759753","120.7212121"
"08BEAC245D84","高雄市市立那瑪夏國中(2020)",,"23.24014","120.6967709"
"08BEAC252BD6","高雄市市立壽天國小(2020)",,"22.7991635","120.2924077"
"08BEAC252BD4","高雄市市立兆湘國小(2020)",,"22.7852816","120.2873312"
"08BEAC252BC6","高雄市市立嘉興國小(2020)",,"22.8215363","120.3054264"
"08BEAC252BA2","高雄市市立和平國小(2020)",,"22.7818864","120.303827"
"08BEAC252BC4","高雄市市立後紅國小(2020)",,"22.7929382","120.3034687"
"08BEAC252BAA","高雄市市立前峰國小(2020)",,"22.7917408","120.2825941"
"08BEAC252BB4","高雄市市立岡山國小(2020)",,"22.7913687","120.2936041"
"08BEAC252BCE","高雄市市立竹圍國小(2020)",,"22.8030005","120.3028168"
"08BEAC252BEA","高雄市市立岡山國中(2020)",,"22.7911503","120.3031993"
"08BEAC252B92","高雄市市立前峰國中(2020)",,"22.7888777","120.2885793"
"08BEAC252B9C","高雄市市立嘉興國中(2020)",,"22.8162365","120.3119846"
"08BEAC252BD2","高雄市市立王公國小(2020)",,"22.5047053","120.3881851"
"08BEAC252BC8","高雄市市立林園國小(2020)",,"22.507","120.392"
"08BEAC245E38","高雄市市立中芸國小(2020)",,"22.48741354","120.3961967"
"08BEAC25288C","高雄市市立港埔國小(2020)",,"22.5043812","120.3784896"
"08BEAC252884","高雄市市立金潭國小(2020)",,"22.527718","120.3968756"
"08BEAC252894","高雄市市立汕尾國小(2020)",,"22.4789341","120.4110877"
"08BEAC25288A","高雄市市立中芸國中(2020)",,"22.4858387","120.3953163"
"08BEAC245E42","高雄市市立林園高中(2020)",,"22.5138847","120.3945479"
"08BEAC25288E","高雄市市立阿蓮國小(2020)",,"22.8833084","120.3298256"
"08BEAC252896","高雄市市立復安國小(2020)",,"22.8491312","120.3240385"
"08BEAC245E3E","高雄市市立中路國小(2020)",,"22.8949405","120.2989211"
"08BEAC25287C","高雄市市立阿蓮國中(2020)",,"22.885353","120.3260501"
"08BEAC245E3A","高雄市市立前金國小(2020)",,"22.6262301","120.2940001"
"08BEAC252898","高雄市市立建國國小(2020)",,"22.6325897","120.2977126"
"08BEAC2528A0","高雄市市立前金國中(2020)",,"22.6299846","120.2895512"
"08BEAC25289C","高雄市市立紅毛港國小(2020)",,"22.5835904","120.3342611"
"08BEAC252886","高雄市市立佛公國小(2020)",,"22.5733122","120.3201336"
"08BEAC252A1E","高雄市市立民權國小(2020)",,"22.6084577","120.3144189"
"08BEAC252A14","高雄市市立瑞祥國小(2020)",,"22.6002391","120.3271547"
"08BEAC252A78","高雄市市立鎮昌國小(2020)",,"22.5905473","120.3177396"
"08BEAC252A52","高雄市市立光華國小(2020)",,"22.6151102","120.3202919"
"08BEAC245E24","高雄市市立前鎮國小(2020)",,"22.5864144","120.3087638"
"08BEAC245E5E","高雄市市立獅甲國小(2020)",,"22.606","120.306"
"08BEAC252A5A","高雄市市立仁愛國小(2020)",,"22.581","120.317"
"08BEAC245E22","高雄市市立樂群國小(2020)",,"22.6081364","120.3228954"
"08BEAC245E5C","高雄市市立愛群國小(2020)",,"22.6139884","120.3126246"
"08BEAC245E78","高雄市市立復興國小(2020)",,"22.6084036","120.3115907"
"08BEAC252A66","高雄市市立瑞豐國小(2020)",,"22.6066708","120.3369632"
"08BEAC245E20","高雄市市立明正國小(2020)",,"22.5802527","120.3268636"
"08BEAC245E60","高雄市市立明義國中-含中安分校(2020)",,"22.585299","120.3339061"
"08BEAC245E32","高雄市市立光華國中(2020)",,"22.6112717","120.3226542"
"08BEAC245E56","高雄市市立前鎮國中(2020)",,"22.5823552","120.32129"
"08BEAC245E36","高雄市市立獅甲國中(2020)",,"22.6056777","120.3087141"
"08BEAC25287A","高雄市市立瑞豐國中(2020)",,"22.6099193","120.3311561"
"08BEAC252890","高雄市市立興仁國中(2020)",,"22.5860947","120.3134969"
"08BEAC245E2A","高雄市市立瑞祥高中(2020)",,"22.6009929","120.3247438"
"08BEAC245E28","高雄市成功特殊教育學校(2020)",,"22.6061509","120.3019672"
"08BEAC245E40","高雄市市立東門國小(2020)",,"22.9000887","120.553357"
"08BEAC252880","高雄市市立吉洋國小(2020)",,"22.8614498","120.5208309"
"08BEAC245F18","高雄市市立美濃國小(2020)",,"22.9002771","120.5429908"
"08BEAC245F26","高雄市市立龍山國小(2020)",,"22.8646578","120.5561405"
"08BEAC245F2A","高雄市市立廣興國小(2020)",,"22.9175417","120.5677779"
"08BEAC245FBC","高雄市市立中壇國小(2020)",,"22.8838893","120.530478"
"08BEAC245F36","高雄市市立龍肚國小(2020)",,"22.8857784","120.5799535"
"08BEAC245FC8","高雄市市立吉東國小(2020)",,"22.8533744","120.5464391"
"08BEAC245F1E","高雄市市立福安國小(2020)",,"22.8974835","120.5192956"
"08BEAC245FA8","高雄市市立南隆國中(2020)",,"22.8665257","120.534611"
"08BEAC252C8C","高雄市市立美濃國中(2020)",,"22.89393148","120.5430986"
"08BEAC245D0E","高雄市市立龍肚國中(2020)",,"22.878968","120.5710169"
"08BEAC252C1A","高雄市市立四維國小(2020)",,"22.6230475","120.3129233"
"08BEAC252C16","高雄市市立凱旋國小(2020)",,"22.6364713","120.3202402"
"8BEAC245D6C","高雄市市立五權國小(2020)",,"22.62","120.323"
"08BEAC252C82","高雄市市立福康國小(2020)",,"22.6186265","120.3291455"
"08BEAC252C0E","高雄市市立中正國小(2020)",,"22.6296746","120.3336966"
"08BEAC245D78","高雄市市立福東國小(2020)",,"22.6242707","120.3279574"
"08BEAC252BF6","高雄市市立苓洲國小(2020)",,"22.6155467","120.3000864"
"08BEAC252BFC","高雄市市立大仁國中(2020)",,"22.6333275","120.3296205"
"08BEAC252BFA","高雄市市立五福國中(2020)",,"22.6290964","120.3171225"
"08BEAC252C00","高雄市市立苓雅國中(2020)",,"22.6187381","120.3059339"
"08BEAC252C04","高雄市市立英明國中(2020)",,"22.6150464","120.3246817"
"08BEAC2529BC","高雄市市立中正高中(2020)",,"22.6264899","120.3389567"
"08BEAC252C06","高雄市市立高雄特殊學校(2020)",,"22.6352921","120.3222386"
"08BEAC252BE6","高雄市市立多納國小(2020)",,"22.9102091","120.7163268"
"08BEAC252BFE","高雄市市立茂林國小(2020)",,"22.8862841","120.6643093"
"08BEAC252BE2","高雄市市立茂林國中(2020)",,"22.885072","120.6640603"
"08BEAC252BE4","高雄市市立茄萣國小(2020)",,"22.903349","120.1816979"
"08BEAC252BDC","高雄市市立砂崙國小(2020)",,"22.9133117","120.1823806"
"08BEAC252BDE","高雄市市立成功國小(2020)",,"22.8884711","120.1857023"
"08BEAC245D06","高雄市市立興達國小(2020)",,"22.8759829","120.1963596"
"08BEAC252BDA","高雄市市立茄萣國中(2020)",,"22.9068846","120.181036"
"08BEAC245D60","高雄市市立寶山國小(2020)",,"23.0553722","120.7220446"
"08BEAC252BEC","高雄市市立樟山國小(2020)",,"23.2523521","120.819408"
"08BEAC252BF0","高雄市市立桃源國小(2020)",,"23.1603599","120.7659428"
"08BEAC252BEE","高雄市市立建山國小(2020)",,"23.1047891","120.6829784"
"08BEAC245D88","高雄市市立興中國小(2020)",,"23.1282619","120.7188988"
"08BEAC252A0A","高雄市市立桃源國中(2020)",,"23.1788696","120.7809114"
"08BEAC252AD4","高雄市市立梓官國小(2020)",,"22.7597854","120.2645266"
"08BEAC245CFA","高雄市市立蚵寮國小(2020)",,"22.7333538","120.2482474"
"08BEAC252B88","高雄市市立梓官國中(2020)",,"22.7625144","120.2634985"
"08BEAC252AE8","高雄市市立蚵寮國中(2020)",,"22.7289026","120.2591494"
"08BEAC252B1A","高雄市市立鳥松國小(2020)",,"22.6632893","120.3615723"
"08BEAC245D20","高雄市市立大華國小(2020)",,"22.6537237","120.340667"
"08BEAC252B1C","高雄市市立仁美國小(2020)",,"22.6584977","120.3941611"
"08BEAC252AEC","高雄市市立鳥松國中(2020)",,"22.6666572","120.3713641"
"08BEAC252B26","高雄市市立文山高中(2020)",,"22.6479994","120.3533533"
"08BEAC252B12","高雄市市立三侯國小(2020)",,"22.9111258","120.1986935"
"08BEAC252810","高雄市市立大湖國小(2020)",,"22.8878005","120.2446311"
"08BEAC252B20","高雄市市立海埔國小(2020)",,"22.8955594","120.2254485"
"08BEAC252C7A","高雄市市立文賢國小(2020)",,"22.907943","120.2132547"
